Course ID,Term,Session,Section,Subject,Catalog,Descr,Facil ID,Mtg Start,Mtg End,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
007939,1178,1,003,CHEM,4654,BIOCHEM I LAB,DURHAM355,1:00:00 PM,4:20:00 PM,N,N,N,N,Y,N,N
054056,1181,1,002,MATH,1310,INTERMEDIATE ALGEBRA,ROSKNS010A,10:00:00 AM,11:15:00 AM,Y,N,N,N,N,N,N
054056,1181,1,008,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM255,10:00:00 AM,11:15:00 AM,N,Y,N,N,N,N,N
054056,1181,1,008,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM114,10:00:00 AM,11:15:00 AM,N,N,N,Y,N,N,N
054056,1181,1,012,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM304,1:00:00 PM,2:15:00 PM,N,N,Y,N,N,N,N
054056,1181,1,009,MATH,1310,INTERMEDIATE ALGEBRA,ROSKNS010A,10:00:00 AM,11:15:00 AM,N,N,Y,N,N,N,N
054056,1181,1,010,MATH,1310,INTERMEDIATE ALGEBRA,ROSKNS010B,10:00:00 AM,11:15:00 AM,N,N,Y,N,N,N,N
054056,1181,1,013,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM110,10:00:00 AM,11:15:00 AM,N,N,N,Y,N,N,N
054056,1181,1,014,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM116,1:00:00 PM,2:15:00 PM,N,N,N,Y,N,N,N
054056,1181,1,005,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM116,1:00:00 PM,2:15:00 PM,N,Y,N,N,N,N,N
054056,1181,1,007,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM110,10:00:00 AM,11:15:00 AM,N,Y,N,N,N,N,N
054056,1181,1,004,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM304,1:00:00 PM,2:15:00 PM,Y,N,N,N,N,N,N
054056,1181,1,003,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM116,1:00:00 PM,2:15:00 PM,Y,N,N,N,N,N,N
054056,1181,1,011,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM116,1:00:00 PM,2:15:00 PM,N,N,Y,N,N,N,N
054056,1181,1,006,MATH,1310,INTERMEDIATE ALGEBRA,DURHAM111,5:30:00 PM,6:45:00 PM,N,N,Y,N,N,N,N
010747,1181,1,003,MATH,1320,COLLEGE ALGEBRA,DURHAM169,5:30:00 PM,6:45:00 PM,Y,N,N,N,N,N,N
009469,1181,1,002,GDRH,2120,CORE TPS IN SSCI:SOCIAL ISSUES,CPACS121,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
011813,1181,1,850,PSCI,2210,INTRO TO INTL RELATIONS,TOTLONLINE,,,N,N,N,N,N,N,N
008731,1181,1,850,THEA,1010,INTRODUCTION TO THEATRE,TOTLONLINE,,,N,N,N,N,N,N,N
009193,1181,1,001,ENGL,2460,AMERICAN LITERATURE II,ALLWINE305,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
007456,1181,1,004,BIOL,1750,BIOLOGY II,ALLWINE108,9:00:00 AM,11:50:00 AM,N,N,Y,N,N,N,N
055533,1181,1,001,BIOL,4240,MARINE BIOLOGY,ALLWINE301,10:00:00 AM,10:50:00 AM,Y,N,Y,N,Y,N,N
010755,1181,1,001,MATH,1950,CALCULUS I,DURHAM165,8:00:00 AM,8:50:00 AM,Y,Y,Y,Y,Y,N,N
011093,1181,1,002,MUS, 115K,PERCUSSION,STRAUSS220,,,N,N,N,N,N,N,N
008227,1181,1,001,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,CPACS223,8:30:00 AM,9:45:00 AM,Y,N,Y,N,N,N,N
008227,1181,1,002,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,CPACS223,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
008227,1181,1,003,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,CPACS222,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
008227,1181,1,004,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,ALLWINE316,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
008227,1181,1,850,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,TOTLONLINE,,,N,N,N,N,N,N,N
008228,1181,1,001,CRCJ,2030,POLICE & SOCIETY,CPACS221,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
008233,1181,1,001,CRCJ,2110,CRIMINAL COURT SYSTEM,CPACS221,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
008233,1181,1,850,CRCJ,2110,CRIMINAL COURT SYSTEM,TOTLONLINE,,,N,N,N,N,N,N,N
008229,1181,1,001,CRCJ,2210,SURVEY OF CORRECTIONS,CPACS221,8:30:00 AM,9:45:00 AM,N,Y,N,Y,N,N,N
008230,1181,1,850,CRCJ,2510,RESEARCH METHODS,TOTLONLINE,,,N,N,N,N,N,N,N
008234,1181,1,001,CRCJ,3310,CRIMINAL LAW,CPACS221,5:30:00 PM,8:10:00 PM,N,N,Y,N,N,N,N
008235,1181,1,001,CRCJ,3350,CRIMINOLOGY,CPACS220,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
008237,1181,1,001,CRCJ,3380,"RACE, ETHNICITY, AND CJ",CPACS222,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
008240,1181,1,850,CRCJ,3510,CRIMINAL PROCEDURE,TOTLONLINE,,,N,N,N,N,N,N,N
008245,1181,1,001,CRCJ,3970,CJ INTERNSHIP,TBA,,,N,N,N,N,N,N,N
008249,1181,1,001,CRCJ,4210,INSTITUTIONAL CORRECTIONS,CPACS221,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
008252,1181,1,001,CRCJ,4500,DRUGS AND CRIME,CPACS222,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
008255,1181,1,001,CRCJ,4710,COMPARATVE CJ SYSTEMS: ENGLAND,CPACS117,5:30:00 PM,8:10:00 PM,N,N,N,Y,N,N,N
008241,1181,1,850,CRCJ,4750,INTERNATIONAL CRIM/CJ,TOTLONLINE,,,N,N,N,N,N,N,N
008257,1181,1,001,CRCJ,4950,INDEPENDENT STUDY,TBA,,,N,N,N,N,N,N,N
008257,1181,1,850,CRCJ,4950,INDEPENDENT STUDY,TOTLONLINE,,,N,N,N,N,N,N,N
008258,1181,1,001,CRCJ,4970,SENIOR HONORS PROJECT/THESIS,TBA,,,N,N,N,N,N,N,N
008260,1181,1,001,CRCJ,4999,SENIOR ASSESSMENT,TBA,,,N,N,N,N,N,N,N
055923,1181,1,001,HED,4650,GLOBAL HEALTH,HK211,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
011631,1181,1,002,PEA, 111E,SELF-DEFENSE,HK124,9:00:00 AM,9:50:00 AM,Y,N,Y,N,N,N,N
011645,1181,1,003,PEA, 111S,RELAXATION TECHNIQUES,HK239,5:30:00 PM,7:10:00 PM,Y,N,N,N,N,N,N
055821,1181,1,001,PEA, 112Q,HIP HOP,HK228,4:00:00 PM,4:50:00 PM,Y,N,Y,N,N,N,N
056139,1181,1,001,ART,3130,GRAPHIC DESIGN 1,FINEART220,8:30:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
008584,1178,1,860,CSCI,4450,INTRODUCTION ARTIFICIAL INTELL,PKIEWIT155,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
054225,1178,1,004,CIST,1400,INTRO TO CS I,DURHAM111,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
009208,1175,5W1,201,ENGL,3980,TECHNICAL WRITING,ARTSCI145,5:30:00 PM,9:25:00 PM,Y,N,Y,N,N,N,N
010787,1181,1,001,MATH,4150,GRAPH THEORY,PKIEWIT256,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
010678,1181,1,001,JMC,4250,STRATEGIC WRITING,ARTSCI112,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
058486,1181,1,001,MUS,1390,FUNDAMENTALS OF MUSIC THROUGH,STRAUSS232,9:00:00 AM,9:50:00 AM,Y,N,Y,N,Y,N,N
057161,1181,1,001,TED,4120,READ/WRITE ELEM CONTENT AREA,ROSKNS302,5:00:00 PM,7:40:00 PM,N,N,Y,N,N,N,N
008006,1181,1,002,CIST,3000,ADVANCED COMPOSITION FOR IS&T,PKIEWIT261,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
007337,1181,1,850,AVN,1160,AVIATION SAFETY,TOTLONLINE,,,N,N,N,N,N,N,N
007256,1181,1,001,ART,4510,ADV TECHNIQUES IN PRINTMKG,FINEART122,8:30:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
056984,1181,1,850,MATH,1000,PRE-INTERMEDIATE ALGEBRA,TOTLONLINE,,,N,N,N,N,N,N,N
054056,1181,1,850,MATH,1310,INTERMEDIATE ALGEBRA,TOTLONLINE,,,N,N,N,N,N,N,N
010764,1181,1,002,MATH,2230,INTRO TO ABSTRACT MATH,DURHAM254,5:30:00 PM,6:45:00 PM,N,Y,N,Y,N,N,N
011087,1181,1,002,MUS, 115E,EUPHONIUM,STRAUSS247,,,N,N,N,N,N,N,N
011133,1181,1,002,MUS, 215E,EUPHONIUM,STRAUSS247,,,N,N,N,N,N,N,N
011143,1181,1,002,MUS, 215O,TROMBONE,STRAUSS247,,,N,N,N,N,N,N,N
011240,1181,1,002,MUS, 415O,TROMBONE,STRAUSS247,,,N,N,N,N,N,N,N
011230,1181,1,002,MUS, 415E,EUPHONIUM,STRAUSSTBA,,,N,N,N,N,N,N,N
011206,1181,1,001,MUS,3600,MUSIC EDUC CORE I - ELEMENTARY,STRAUSS239,9:00:00 AM,9:50:00 AM,Y,Y,Y,Y,Y,N,N
058474,1181,1,001,SOC,2134,STATS LAB,ARTSCI304,11:00:00 AM,11:50:00 AM,Y,N,N,N,N,N,N
012512,1181,1,001,CMST,2010,INTERPERSONAL COMMUNICATION,ARTSCI211,2:30:00 PM,3:45:00 PM,Y,N,Y,N,N,N,N
007594,1181,1,851,BLST,1000,INTRODUCTION TO BLACK STUDIES,TOTLONLINE,,,N,N,N,N,N,N,N
008731,1181,1,002,THEA,1010,INTRODUCTION TO THEATRE,FINEART006,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
009473,1181,1,850,GEOG,1030,INTRO PHYSICAL GEOGRAPHY,TOTLONLINE,,,N,N,N,N,N,N,N
055979,1178,1,001,ECEN,3320,ASSEMBLY LANGUAGE PROGRAMMING,PKIEWIT157,8:30:00 AM,11:10:00 AM,N,N,N,N,Y,N,N
007945,1181,1,002,CHEM,4960,CHEMISTRY PROBLEMS,DURHAM304,12:00:00 PM,12:50:00 PM,Y,N,N,N,N,N,N
010548,1181,1,850,ISQA,4380,DIST TECHNOLOGIES AND SYSTEMS,TOTLONLINE,,,N,N,N,N,N,N,N
008577,1178,1,001,CSCI,4300,DETERMINISTIC OR RSRCH MODELS,DURHAM254,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
050087,1178,1,001,WRWS,3000,SELECTED TOPICS IN WRITING,FINEART201,6:30:00 PM,9:10:00 PM,N,N,N,Y,N,N,N
008582,1178,1,002,CSCI,4380,FORENSICS,PKIEWIT361,4:00:00 PM,5:15:00 PM,Y,N,Y,N,N,N,N
011687,1178,1,002,PHIL,1020,CONTEMPORARY MORAL PROBLEMS,ARTSCI100,10:00:00 AM,10:50:00 AM,Y,N,Y,N,Y,N,N
011688,1178,1,002,PHIL,1210,CRITICAL REASONING,ARTSCI313,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
011728,1178,1,850,PHYS,1030,PHYSICS OF EVERYDAY LIFE,TOTLONLINE,,,N,N,N,N,N,N,N
011729,1178,1,001,PHYS,1034,PHYSICS OF EVERYDAY LIFE LAB,DURHAM145,1:00:00 PM,2:50:00 PM,N,N,N,Y,N,N,N
011730,1178,1,003,PHYS,1050,INTRODUCTION TO PHYSICS,DURHAM170,9:00:00 AM,9:50:00 AM,N,N,Y,N,N,N,N
011730,1178,1,002,PHYS,1050,INTRODUCTION TO PHYSICS,DURHAM170,8:00:00 AM,8:50:00 AM,N,N,Y,N,N,N,N
011731,1178,1,002,PHYS,1054,INTRO TO PHYSICS LABORATORY,DURHAM145,12:00:00 PM,1:50:00 PM,N,N,N,N,Y,N,N
011732,1178,1,009,PHYS,1110,GEN PHYSICS 1 WITH ALGEBRA,DURHAM170,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
011732,1178,1,001,PHYS,1110,GEN PHYSICS 1 WITH ALGEBRA,DURHAM170,8:30:00 AM,9:45:00 AM,N,Y,N,Y,N,N,N
011732,1178,1,008,PHYS,1110,GEN PHYSICS 1 WITH ALGEBRA,DURHAM170,2:30:00 PM,4:10:00 PM,N,Y,N,Y,N,N,N
011732,1178,1,007,PHYS,1110,GEN PHYSICS 1 WITH ALGEBRA,DURHAM169,6:00:00 PM,7:50:00 PM,N,Y,N,Y,N,N,N
011732,1178,1,011,PHYS,1110,GEN PHYSICS 1 WITH ALGEBRA,DURHAM169,3:00:00 PM,3:50:00 PM,N,N,Y,N,N,N,N
011733,1178,1,001,PHYS,1120,GENERAL PHYSICS,DURHAM165,8:30:00 AM,10:10:00 AM,N,Y,N,Y,N,N,N
011735,1178,1,004,PHYS,1154,GENERAL PHYSICS LABORATORY I,DURHAM143,1:00:00 PM,4:50:00 PM,N,N,N,Y,N,N,N
011735,1178,1,005,PHYS,1154,GENERAL PHYSICS LABORATORY I,DURHAM143,8:00:00 PM,9:50:00 PM,N,Y,N,Y,N,N,N
011735,1178,1,003,PHYS,1154,GENERAL PHYSICS LABORATORY I,DURHAM143,1:00:00 PM,4:50:00 PM,N,N,Y,N,N,N,N
011735,1178,1,010,PHYS,1154,GENERAL PHYSICS LABORATORY I,DURHAM143,8:00:00 AM,11:50:00 AM,N,N,N,N,Y,N,N
011735,1178,1,001,PHYS,1154,GENERAL PHYSICS LABORATORY I,DURHAM143,8:00:00 AM,11:50:00 AM,N,N,N,N,N,Y,N
011737,1178,1,006,PHYS,1164,GENERAL PHYSICS LABORATORY II,DURHAM141,6:00:00 PM,9:50:00 PM,N,N,Y,N,N,N,N
011737,1178,1,007,PHYS,1164,GENERAL PHYSICS LABORATORY II,DURHAM141,1:00:00 PM,4:50:00 PM,N,N,N,N,Y,N,N
011738,1178,1,850,PHYS,1350,PRINCIPLES OF ASTRONOMY,TOTLONLINE,,,N,N,N,N,N,N,N
011738,1178,1,001,PHYS,1350,PRINCIPLES OF ASTRONOMY,DURHAM135,8:00:00 AM,8:50:00 AM,Y,N,Y,N,Y,N,N
011738,1178,1,002,PHYS,1350,PRINCIPLES OF ASTRONOMY,DURHAM135,9:00:00 AM,9:50:00 AM,Y,N,Y,N,Y,N,N
011738,1178,1,005,PHYS,1350,PRINCIPLES OF ASTRONOMY,DURHAM169,1:00:00 PM,1:50:00 PM,Y,N,Y,N,Y,N,N
011739,1178,1,001,PHYS,1354,INTRO ASTRONOMY LAB,DURHAM156,8:00:00 AM,9:50:00 AM,N,N,N,Y,N,N,N
011739,1178,1,008,PHYS,1354,INTRO ASTRONOMY LAB,DURHAM145,10:00:00 AM,11:50:00 AM,N,Y,N,N,N,N,N
011739,1178,1,006,PHYS,1354,INTRO ASTRONOMY LAB,DURHAM156,1:00:00 PM,2:50:00 PM,N,Y,N,N,N,N,N
011739,1178,1,005,PHYS,1354,INTRO ASTRONOMY LAB,DURHAM156,6:00:00 PM,7:50:00 PM,N,N,Y,N,N,N,N
011739,1178,1,850,PHYS,1354,INTRO ASTRONOMY LAB,TOTLONLINE,,,N,N,N,N,N,N,N
011739,1178,1,002,PHYS,1354,INTRO ASTRONOMY LAB,DURHAM156,6:00:00 PM,7:50:00 PM,N,N,N,Y,N,N,N
011744,1178,1,003,PHYS,2110,GEN PHYS 1 WITH CALCULUS,DURHAM165,11:00:00 AM,11:50:00 AM,N,N,Y,N,N,N,N
011745,1178,1,004,PHYS,2120,GENERAL PHYSICS-CALCULUS LEVEL,DURHAM165,11:00:00 AM,11:50:00 AM,N,N,N,N,Y,N,N
011745,1178,1,003,PHYS,2120,GENERAL PHYSICS-CALCULUS LEVEL,DURHAM165,10:00:00 AM,10:50:00 AM,N,N,N,N,Y,N,N
011760,1178,1,001,PHYS,3504,EXPERIMENTAL PHYSICS I,DURHAM147,2:00:00 PM,3:20:00 PM,Y,N,N,N,N,N,N
011782,1178,1,001,PHYS,4950,PROBLEMS IN PHYSICS,TBA,,,N,N,N,N,N,N,N
011806,1178,1,003,PSCI,1000,INTRO TO POLITICAL SCIENCE,ARTSCI279,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
011806,1178,1,001,PSCI,1000,INTRO TO POLITICAL SCIENCE,ARTSCI384,8:30:00 AM,9:45:00 AM,N,Y,N,Y,N,N,N
011806,1178,1,005,PSCI,1000,INTRO TO POLITICAL SCIENCE,ARTSCI380,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
011807,1178,1,001,PSCI,1100,INTRO TO AMERICAN GOVERNMENT,ARTSCI306,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
011808,1178,1,860,PSCI,2000,INTRO TO POLITICAL ANALYSIS,CPACS126,10:00:00 AM,11:15:00 AM,N,Y,N,N,N,N,N
011808,1178,1,860,PSCI,2000,INTRO TO POLITICAL ANALYSIS,PARTONLINE,,,N,N,N,N,N,N,N
011919,1178,1,001,PSYC,2000,CAREERS IN PSYCHOLOGY,CPACS101,11:00:00 AM,11:50:00 AM,N,N,Y,N,N,N,N
011929,1178,1,001,PSYC,4214,LAB RSCH IN PSYC: SEN/PER,ALLWINE301,2:00:00 PM,3:15:00 PM,Y,N,Y,N,N,N,N
011938,1178,1,860,PSYC,4630,ORGANIZATIONAL PSYCHOLOGY,ARTSCI306,4:00:00 PM,5:15:00 PM,N,N,Y,N,N,N,N
011967,1178,1,001,PSYC,4960,INDEPENDENT STUDY IN PSYCH,TBA,,,N,N,N,N,N,N,N
012085,1178,1,005,RELI,1010,INTRODUCTN TO WORLD RELIGIONS,ARTSCI101,10:00:00 AM,10:50:00 AM,Y,N,Y,N,Y,N,N
012129,1178,1,002,RELU,2410,REAL ESTATE PRINC & PRACTCS,MAMMEL322,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
012213,1178,1,001,RUSS,4900,INDEPENDENT STUDY,TBA,,,N,N,N,N,N,N,N
012266,1178,1,001,SOC,4990,INDEPENDENT STUDY,TBA,,,N,N,N,N,N,N,N
012318,1178,1,002,SOWK,1000,SOCIAL WORK AND SOCIAL WELFARE,CPACS220,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
012329,1178,1,001,SOWK,3320,SOCIAL WORK PRACTICE I,CPACS125,4:30:00 PM,7:10:00 PM,N,N,N,Y,N,N,N
012342,1178,1,001,SOWK,4400,RESEARCH METHODS SOWK PRACTICE,CPACS126,12:00:00 PM,2:40:00 PM,N,N,N,N,Y,N,N
012344,1178,1,001,SOWK,4420,GEN SOWK PRACTICUM II,TBA,,,N,N,N,N,N,N,N
012368,1178,1,801,SOWK,4890,SPECIAL STUDIES IN SOCIAL WORK,OFFCAMPUS,,,N,N,N,N,N,N,N
009201,1181,1,850,ENGL,3000,SPECIAL TOPICS IN ENGLISH,TOTLONLINE,,,N,N,N,N,N,N,N
008256,1181,1,004,CRCJ,4800,SPECIAL TOPICS,CPACS223,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
010963,1181,1,850,MKT,3200,BUSINESS COMMUNICATIONS,TOTLONLINE,,,N,N,N,N,N,N,N
056798,1178,1,001,MGMT,4520,HRM INTERNSHIP,TBA,,,N,N,N,N,N,N,N
012329,1178,1,002,SOWK,3320,SOCIAL WORK PRACTICE I,CPACS220,12:00:00 PM,2:40:00 PM,N,N,N,N,Y,N,N
057566,1178,1,001,ITIN,3330,PRODUCT DESIGN & DEVELOPMENT,PKIEWIT269,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
008237,1178,1,850,CRCJ,3380,"RACE, ETHNICITY, AND CJ",TOTLONLINE,,,N,N,N,N,N,N,N
009175,1178,1,863,ENGL,1164,ENGLISH COMPOSITION II,ARTSCI181,2:30:00 PM,3:45:00 PM,Y,N,N,N,N,N,N
056649,1178,1,001,MILS,1030,INTRO OFFICER PROFESSIONALISM,TBA,12:30:00 PM,2:10:00 PM,N,N,Y,N,N,N,N
057342,1178,1,001,MUS,3640,MUSIC ED INTERNSHIPS,STRAUSS211,,,N,N,N,N,N,N,N
056834,1178,1,850,FSMT,1600,FIRE SCIENCE,TOTLONLINE,,,N,N,N,N,N,N,N
011400,1178,1,850,PA,3700,FINANCIAL MGMT FOR NONPROFITS,TOTLONLINE,,,N,N,N,N,N,N,N
012132,1178,1,850,RELU,3430,REAL ESTATE BROKERAGE & SALES,TOTLONLINE,,,N,N,N,N,N,N,N
011248,1178,1,002,MUS,4200,AUDIO RECORDING TECHNIQUES I,STRAUSS130,7:05:00 PM,9:40:00 PM,N,N,Y,N,N,N,N
009176,1178,1,012,ENGL,1200,AUTOBIO READING AND WRITING,KAYSER234,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
008000,1178,1,003,CIST,1300,INTRO TO WEB DEVELOPMENT,PKIEWIT278,7:00:00 PM,8:15:00 PM,Y,N,Y,N,N,N,N
011921,1178,1,003,PSYC,3140,MTHDS OF PSYCHOLOGICAL INQUIRY,ARTSCI347Y,10:00:00 AM,10:50:00 AM,Y,N,Y,N,Y,N,N
055949,1178,1,002,CSCI,2030,MATHEMATICAL FOUNDATIONS OF CS,PKIEWIT252,5:30:00 PM,6:45:00 PM,N,Y,N,Y,N,N,N
009174,1178,1,852,ENGL,1160,ENGLISH COMPOSITION II,TOTLONLINE,,,N,N,N,N,N,N,N
007337,1178,1,850,AVN,1160,AVIATION SAFETY,TOTLONLINE,,,N,N,N,N,N,N,N
007351,1178,1,850,AVN,3000,BUSINESS & CORPORATE AVIATION,TOTLONLINE,,,N,N,N,N,N,N,N
007663,1178,1,001,JMC,2320,VIDEO FIELD PRODUCTION,CPACS104,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
007664,1178,1,001,JMC,2370,RADIO/AUDIO I,CPACS104,10:00:00 AM,11:50:00 AM,Y,N,Y,N,N,N,N
010658,1178,1,001,JMC,1500,INTRO TO JOUR AND MEDIA COMM,CPACS101,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
010659,1178,1,002,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI112,10:00:00 AM,11:50:00 AM,N,Y,N,Y,N,N,N
010659,1178,1,004,JMC,2100,MEDIA WRITING LABORATORY,ARTSCI112,6:00:00 PM,9:40:00 PM,N,Y,N,N,N,N,N
010660,1178,1,001,JMC,2104,MEDIA WRITING LECTURE,ALLWINE304,1:00:00 PM,2:15:00 PM,N,Y,N,N,N,N,N
010660,1178,1,003,JMC,2104,MEDIA WRITING LECTURE,ARTSCI217,4:30:00 PM,5:45:00 PM,N,N,Y,N,N,N,N
010663,1178,1,002,JMC,2200,MEDIA STORYTELLING I,ARTSCI110,6:00:00 PM,7:50:00 PM,Y,N,N,N,N,N,N
010663,1178,1,004,JMC,2200,MEDIA STORYTELLING I,ARTSCI112,6:00:00 PM,7:50:00 PM,Y,N,N,N,N,N,N
056575,1178,1,002,JMC,2300,MEDIA STORYTELLING II,CPACS104,6:00:00 PM,8:50:00 PM,N,N,N,Y,N,N,N
010676,1178,1,001,JMC,3230,PRINCIPLES OF PR,ARTSCI188,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
010670,1178,1,001,JMC,3500,PR AND ADVERTISING DESIGN,ARTSCI101,9:00:00 AM,9:50:00 AM,Y,N,N,N,N,N,N
010670,1178,1,004,JMC,3500,PR AND ADVERTISING DESIGN,ARTSCI110,12:00:00 PM,1:50:00 PM,N,N,Y,N,N,N,N
010673,1178,1,001,JMC,3970,APPL JOURNALISM/BROADCASTING,TBA,,,N,N,N,N,N,N,N
010696,1178,1,001,JMC,4970,INTERNSHIP EXPERIENCE,TBA,,,N,N,N,N,N,N,N
010698,1178,1,001,JMC,4980,INDEPENDENT STUDY COMMUNICATN,TBA,,,N,N,N,N,N,N,N
008746,1178,1,001,THEA,2310,ACTING I,FINEART333,11:30:00 AM,2:15:00 PM,N,Y,N,Y,N,N,N
011815,1178,1,001,PSCI,2500,INTRO TO COMPARATIVE POLITICS,ARTSCI217,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
011864,1178,1,850,PSCI,4910,POLITICAL SCIENCE INTERNSHIP,TOTLONLINE,,,N,N,N,N,N,N,N
008539,1178,1,002,CSCI,2240,INTRO TO C PROGRAMMING,PKIEWIT261,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
012508,1178,1,002,CMST,1110,PUBLIC SPEAKING FUNDS,ARTSCI149,8:00:00 AM,8:50:00 AM,Y,N,Y,N,Y,N,N
012508,1178,1,004,CMST,1110,PUBLIC SPEAKING FUNDS,ARTSCI188,8:00:00 AM,8:50:00 AM,Y,N,Y,N,Y,N,N
012508,1178,1,006,CMST,1110,PUBLIC SPEAKING FUNDS,ARTSCI214,8:00:00 AM,8:50:00 AM,Y,N,Y,N,Y,N,N
012508,1178,1,008,CMST,1110,PUBLIC SPEAKING FUNDS,ARTSCI215,8:00:00 AM,8:50:00 AM,Y,N,Y,N,Y,N,N
009175,1178,1,860,ENGL,1164,ENGLISH COMPOSITION II,PARTONLINE,,,N,N,N,N,N,N,N
058351,1181,1,860,SPED,4820,"ECIE SYSTEMS, POLICY, & ADVOC",PARTONLINE,,,N,N,N,N,N,N,N
012580,1181,1,001,SPED,3130,COMMUNITY INTERPRETING,ROSKNS007A,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
009175,1181,1,860,ENGL,1164,ENGLISH COMPOSITION II,PARTONLINE,,,N,N,N,N,N,N,N
011822,1178,1,001,PSCI,3120,BLACK EXP IN AMERICAN POLITICS,ARTSCI384,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
012356,1181,1,001,SOWK,4040,WORKING WITH MINORITY ELDERLY,CPACS117,4:15:00 PM,6:55:00 PM,N,Y,N,N,N,N,N
012324,1181,1,002,SOWK,3000,APPLIED STATS,ALLWINE315,1:00:00 PM,3:40:00 PM,N,Y,N,N,N,N,N
007429,1178,1,002,FNBK,4150,INTERMEDIATE FINANCIAL MGMT,MAMMEL220,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
007433,1178,1,001,FNBK,4500,SPECIAL PROBLEMS FIN&BNK,TBA,,,N,N,N,N,N,N,N
007435,1178,1,001,BIOI,1000,INTRO TO BIOINFORMATICS,PKIEWIT153,1:30:00 PM,2:45:00 PM,Y,N,Y,N,N,N,N
007438,1178,1,001,BIOI,4860,BIOINFORMATICS ALGORITHMS,PKIEWIT274,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
007441,1178,1,001,BIOI,4960,SEMINAR IN BIOINFORMATICS,TBA,12:00:00 PM,1:00:00 PM,N,N,N,N,Y,N,N
007442,1178,1,001,BIOI,4970,SENIOR PROJECT I,TBA,,,N,N,N,N,N,N,N
007443,1178,1,001,BIOI,4980,SENIOR PROJECT II,TBA,,,N,N,N,N,N,N,N
007449,1178,1,006,BIOL,1020,PRINCIPLES OF BIOLOGY,ALLWINE201,5:00:00 PM,7:50:00 PM,N,Y,N,N,N,N,N
